date,open,high,low,close,adj close,volume,Name
14-11-2017,434,442.424988,433.049988,434.899994,395.641541,2012894,HCLTECH
15-11-2017,438.5,438.5,423,424.174988,385.884613,3122146,HCLTECH
16-11-2017,424.850006,429.350006,419.350006,425.950012,387.499512,2181070,HCLTECH
17-11-2017,424.450012,428.100006,419.25,420,382.086487,3096988,HCLTECH
20-11-2017,421.5,424.225006,418.450012,421.075012,383.064575,2260478,HCLTECH
21-11-2017,421.549988,423.100006,417.549988,418.850006,381.040314,2987142,HCLTECH
22-11-2017,419.274994,422.149994,417.200012,421.075012,383.064575,2269436,HCLTECH
23-11-2017,424,428,421.100006,426.850006,388.318176,2332448,HCLTECH
24-11-2017,427.5,431.75,427.5,429.200012,390.456055,1646756,HCLTECH
27-11-2017,428.75,431.5,426.549988,430.350006,391.502289,1592740,HCLTECH
28-11-2017,430.5,432.024994,428.399994,429.625,390.842651,2108650,HCLTECH
29-11-2017,430,431.475006,423.075012,426.575012,388.068054,1523670,HCLTECH
30-11-2017,425,428.950012,421.149994,424,385.725433,6822606,HCLTECH
01-12-2017,423.5,424.975006,413.549988,415,377.537781,2768524,HCLTECH
04-12-2017,418,424.850006,412.424988,423.975006,385.702698,1793768,HCLTECH
05-12-2017,423.950012,426.450012,419.549988,424,385.725433,1980098,HCLTECH
06-12-2017,422.75,430.075012,422.5,429.299988,390.546967,3179456,HCLTECH
07-12-2017,430.075012,433.5,426.799988,431.75,392.775787,2450146,HCLTECH
08-12-2017,434.850006,436.399994,431.700012,435.225006,395.937256,1739846,HCLTECH
11-12-2017,437.25,441,435.875,440,400.281128,1597008,HCLTECH
12-12-2017,440.5,440.899994,435.125,437.600006,398.097809,2921624,HCLTECH
13-12-2017,435,436.774994,431.524994,433.174988,394.072174,8609940,HCLTECH
14-12-2017,431.5,442.524994,431.100006,441.424988,401.577423,6365040,HCLTECH
15-12-2017,444.450012,448.225006,442.5,445.899994,405.64856,4469222,HCLTECH
18-12-2017,444.049988,445.875,437.875,442.5,402.55545,2615662,HCLTECH
19-12-2017,444.5,444.5,432.5,434.725006,395.48233,3971188,HCLTECH
20-12-2017,435,437.5,432,434.924988,395.664246,2109744,HCLTECH
21-12-2017,437,446,435.725006,445.125,404.943542,2859366,HCLTECH
22-12-2017,445.5,446.450012,439.049988,443.450012,403.419678,2104074,HCLTECH
26-12-2017,441.049988,446.649994,441.024994,444.225006,404.124786,2127136,HCLTECH
27-12-2017,443,445.799988,440.274994,441.825012,401.941315,801620,HCLTECH
28-12-2017,441,445.424988,437.799988,439.149994,399.507813,2319726,HCLTECH
29-12-2017,439.149994,450.875,437.5,445.25,405.05722,3093850,HCLTECH
01-01-2018,444.5,445.350006,437.975006,439.350006,399.68988,1286288,HCLTECH
02-01-2018,438.450012,447.5,438.424988,446.399994,406.103424,1906518,HCLTECH
03-01-2018,446.5,453.899994,446.5,448.649994,408.150238,2583906,HCLTECH
04-01-2018,448,449.725006,441.524994,446.549988,406.239838,1193460,HCLTECH
05-01-2018,444.125,451.5,441.149994,450.024994,409.401215,1492292,HCLTECH
08-01-2018,450.075012,451.700012,447.549988,450.25,409.605865,2353168,HCLTECH
09-01-2018,450.25,451.424988,442.5,446.924988,406.580994,2504270,HCLTECH
10-01-2018,446,459,445.549988,457.924988,416.588013,3400572,HCLTECH
11-01-2018,459.5,462.450012,455.024994,458.450012,417.065613,4243446,HCLTECH
12-01-2018,459.25,464,456.125,462.950012,421.159454,1980698,HCLTECH
15-01-2018,462.5,465.549988,452.75,454.625,413.585968,2536486,HCLTECH
16-01-2018,457.049988,477.5,455,474.625,431.780548,8963404,HCLTECH
17-01-2018,475,481.799988,471.649994,476.424988,433.41806,5498922,HCLTECH
18-01-2018,476.5,479.825012,470.25,477.125,434.05484,1869500,HCLTECH
19-01-2018,478.5,483.5,473.075012,479.149994,435.897095,4748438,HCLTECH
22-01-2018,480,487.450012,472.5,483.174988,439.558685,4431318,HCLTECH
23-01-2018,484.975006,500,484.274994,497.674988,452.749817,5015202,HCLTECH
24-01-2018,497,520.349976,496,509.225006,463.257202,9269776,HCLTECH
25-01-2018,509.399994,510,495.024994,504.774994,459.208862,5307454,HCLTECH
29-01-2018,505,510.5,502.524994,506.024994,461.259857,4013296,HCLTECH
30-01-2018,508.75,508.75,499,500.200012,455.950165,2711352,HCLTECH
31-01-2018,499.975006,508.950012,490.850006,493.274994,449.637817,3221144,HCLTECH
01-02-2018,491.049988,507.475006,484.5,492.450012,448.885651,3055658,HCLTECH
02-02-2018,490,503.850006,488.924988,495.450012,451.620361,3345056,HCLTECH
05-02-2018,495,500.899994,490,496.575012,452.645844,2177578,HCLTECH
06-02-2018,482.475006,484.375,474.024994,476.924988,434.734161,3310994,HCLTECH
07-02-2018,479.100006,479.5,461,469.274994,427.760864,4051696,HCLTECH
08-02-2018,472.875,481.5,468.75,472.174988,430.404388,2896536,HCLTECH
09-02-2018,467.5,485.299988,461.274994,482,439.360138,3456506,HCLTECH
12-02-2018,482.75,486.375,468.674988,469.575012,428.034363,2975588,HCLTECH
14-02-2018,469.899994,479.899994,465.149994,468.899994,427.419098,2889532,HCLTECH
15-02-2018,472,474.825012,466,469.850006,428.285034,2281842,HCLTECH
16-02-2018,472.5,485.475006,465.5,468.549988,427.100037,5698140,HCLTECH
19-02-2018,468.924988,469.850006,450.049988,457.100006,416.662964,2925546,HCLTECH
20-02-2018,458,462.600006,452.5,453.725006,413.586548,2462802,HCLTECH
21-02-2018,459,473.899994,456,471.450012,429.7435,5569512,HCLTECH
22-02-2018,471.5,481.5,465.774994,470.5,428.877502,8186574,HCLTECH
23-02-2018,474.450012,483.950012,471.450012,477.799988,435.531738,5675166,HCLTECH
26-02-2018,477.950012,482.549988,471.524994,473.024994,431.179169,2112112,HCLTECH
27-02-2018,476.5,479.299988,472,474.950012,432.933868,2879428,HCLTECH
28-02-2018,477.450012,479.174988,467.899994,470.149994,428.558533,5119548,HCLTECH
01-03-2018,471.899994,476.225006,469,471.399994,429.697968,2772230,HCLTECH
05-03-2018,471.399994,472.325012,458.899994,466.049988,424.821259,3747704,HCLTECH
06-03-2018,469,476.5,463.25,466.399994,425.140167,2929756,HCLTECH
07-03-2018,469,476.399994,466.899994,474.774994,432.774323,5695220,HCLTECH
08-03-2018,476.5,482,472.774994,475.325012,433.275787,4238350,HCLTECH
09-03-2018,475,477.924988,470,471.5,429.789032,1464728,HCLTECH
12-03-2018,475,488,474.5,483.825012,441.023804,4946236,HCLTECH
13-03-2018,483.825012,484.5,472.799988,478.5,436.169769,2513508,HCLTECH
14-03-2018,481,484.075012,480,482.524994,439.838715,2354082,HCLTECH
15-03-2018,484,486.299988,477.625,479.575012,437.149719,2590154,HCLTECH
16-03-2018,480,489.774994,473.524994,483.799988,441.000977,9482072,HCLTECH
19-03-2018,481.350006,481.799988,460.5,463.25,422.268921,3318748,HCLTECH
20-03-2018,462.5,473.875,457.799988,468.600006,427.145691,3707786,HCLTECH
21-03-2018,472.5,474.950012,463.225006,468.674988,427.213928,3818980,HCLTECH
22-03-2018,470.5,474.450012,462.5,465.274994,424.114716,3095286,HCLTECH
23-03-2018,452.5,480.274994,451.774994,478.700012,436.352142,5478072,HCLTECH
26-03-2018,478.600006,485.5,472.5,483.524994,440.750244,3571336,HCLTECH
27-03-2018,487.5,489.450012,477.25,486.024994,443.029175,2495200,HCLTECH
28-03-2018,480.774994,490.799988,477.524994,484.299988,441.456696,4620172,HCLTECH
02-04-2018,483.149994,492.450012,482.399994,489.75,446.424622,1295646,HCLTECH
03-04-2018,486.25,494.5,481.524994,484.625,441.753021,2036000,HCLTECH
04-04-2018,490.5,490.625,474.75,479.625,437.195282,1804780,HCLTECH
05-04-2018,485,492.100006,478.274994,481.024994,438.471466,2805104,HCLTECH
06-04-2018,486,486,475.299988,476.325012,434.187195,2515810,HCLTECH
09-04-2018,477.149994,481.325012,474,476.625,434.460663,1708072,HCLTECH
10-04-2018,476.549988,480.975006,471.774994,474.225006,432.27301,2431772,HCLTECH
11-04-2018,477.5,488.850006,475.674988,483.649994,440.864197,3716964,HCLTECH
12-04-2018,483.975006,506.5,483.649994,505.024994,460.348297,8182766,HCLTECH
13-04-2018,507.25,510,494.125,495.625,451.779877,6361110,HCLTECH
16-04-2018,489.5,503.375,488.049988,499.950012,455.72229,3824528,HCLTECH
17-04-2018,498.524994,508,498.524994,505.5,460.781281,3729906,HCLTECH
18-04-2018,507.450012,507.899994,496.5,498.424988,454.332123,2008262,HCLTECH
19-04-2018,502.5,510.75,499.5,509.274994,464.222321,2301628,HCLTECH
20-04-2018,510,537.099976,509.950012,531.174988,484.184967,9490598,HCLTECH
23-04-2018,531,554,527.5,544,495.875427,9086924,HCLTECH
24-04-2018,542.450012,549.875,529.049988,530.974976,484.002686,3993618,HCLTECH
25-04-2018,530.924988,540.75,523,534.400024,487.124725,3002280,HCLTECH
26-04-2018,528,544.174988,525.825012,538.650024,490.998718,6052212,HCLTECH
27-04-2018,538.5,545.325012,517.5,520.825012,474.750549,4764608,HCLTECH
30-04-2018,524.450012,539.5,522.525024,526.375,479.809631,3147666,HCLTECH
02-05-2018,525,525.974976,497.75,500.25,455.995758,15014958,HCLTECH
03-05-2018,498.5,498.5,460,462.850006,421.904297,15276024,HCLTECH
04-05-2018,461.475006,472,453.850006,464.924988,423.795715,8365006,HCLTECH
07-05-2018,468.399994,470.325012,460.524994,464.100006,423.043701,2576842,HCLTECH
08-05-2018,465.100006,466.5,453.549988,460.049988,419.35199,4080268,HCLTECH
09-05-2018,462,468.325012,460.399994,463.75,423.645477,2757280,HCLTECH
10-05-2018,466.450012,468.950012,463.049988,465.100006,424.878754,3741482,HCLTECH
11-05-2018,465.600006,469.125,465.549988,466.424988,426.089142,2117402,HCLTECH
14-05-2018,468.700012,468.700012,460.225006,462.649994,422.640656,3132296,HCLTECH
15-05-2018,460.149994,466.350006,455.774994,462.5,422.503662,4239330,HCLTECH
16-05-2018,461.25,465.450012,458.25,460.125,420.334076,1963972,HCLTECH
17-05-2018,463.450012,463.450012,452.350006,454.875,415.538025,2899904,HCLTECH
18-05-2018,452.5,459,443.549988,445.350006,406.836792,3517726,HCLTECH
21-05-2018,446,450.274994,443.5,447.975006,409.234741,2942476,HCLTECH
22-05-2018,445.174988,455.850006,444.774994,452.450012,413.322754,2485094,HCLTECH
23-05-2018,452.5,459.200012,445.924988,447.174988,408.503906,3734828,HCLTECH
24-05-2018,452.975006,458.950012,450.100006,455.850006,416.428741,6309330,HCLTECH
25-05-2018,458.950012,461.924988,456,458,418.392731,2089082,HCLTECH
