date,open,high,low,close,adj close,volume,Name
07-09-2022,2575,2594.899902,2570,2581.75,2581.75,3455942,RELIANCE
08-09-2022,2588.25,2598,2571,2585.399902,2585.399902,3256840,RELIANCE
09-09-2022,2610,2610,2564,2569.300049,2569.300049,3837302,RELIANCE
12-09-2022,2570.550049,2612,2570.550049,2598.050049,2598.050049,3431445,RELIANCE
13-09-2022,2618,2629.699951,2601,2619.75,2619.75,4102114,RELIANCE
14-09-2022,2575,2610,2572.75,2588.350098,2588.350098,4004997,RELIANCE
15-09-2022,2583,2603.550049,2556.75,2562.699951,2562.699951,4783723,RELIANCE
16-09-2022,2543.75,2553,2491,2499.199951,2499.199951,9330469,RELIANCE
19-09-2022,2499.199951,2522.699951,2481.350098,2502.449951,2502.449951,3498286,RELIANCE
20-09-2022,2522.449951,2537.699951,2494.699951,2502.850098,2502.850098,3881882,RELIANCE
21-09-2022,2496.75,2533,2495,2509.75,2509.75,4249172,RELIANCE
22-09-2022,2486,2503,2472.100098,2486.100098,2486.100098,4757219,RELIANCE
23-09-2022,2485,2495.949951,2436.100098,2439.5,2439.5,4397194,RELIANCE
26-09-2022,2394.050049,2417.800049,2375.149902,2377.350098,2377.350098,5759298,RELIANCE
27-09-2022,2394,2426,2360.100098,2396.25,2396.25,7455448,RELIANCE
28-09-2022,2360.350098,2378,2327.100098,2332.449951,2332.449951,7844140,RELIANCE
29-09-2022,2360,2367.5,2313,2325.300049,2325.300049,6771046,RELIANCE
30-09-2022,2311,2402,2311,2377.75,2377.75,8586281,RELIANCE
